user_id,order_id,loan_date,period,due_date,repay_time
uid_2014,oid_2039,2021-02-18,4,2021-06-18,2021-05-20 00:00:00
uid_2014,oid_2039,2021-02-18,7,2021-09-18,2021-09-13 00:00:00
uid_2014,oid_2039,2021-02-18,5,2021-07-18,2021-07-07 00:00:00
uid_2015,oid_2040,2021-02-19,1,2021-03-19,2021-03-16 00:00:00
uid_2015,oid_2040,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_2015,oid_2040,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_2015,oid_2040,2021-02-19,2,2021-04-19,2021-04-17 00:00:00
uid_2015,oid_2040,2021-02-19,6,2021-08-19,2021-08-19 00:00:00
uid_2015,oid_2040,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_2015,oid_2040,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_2015,oid_2040,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_2015,oid_2040,2021-02-19,4,2021-06-19,2021-06-18 00:00:00
uid_2016,oid_2041,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_2016,oid_2041,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_2016,oid_2041,2021-02-19,2,2021-04-19,2021-04-03 00:00:00
uid_2016,oid_2041,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_2016,oid_2041,2021-02-19,12,2022-02-19,2022-02-10 00:00:00
uid_2016,oid_2041,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_2016,oid_2041,2021-02-19,11,2022-01-19,2022-01-19 00:00:00
uid_2016,oid_2041,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_2016,oid_2041,2021-02-19,7,2021-09-19,2021-09-13 00:00:00
uid_2016,oid_2041,2021-02-19,10,2021-12-19,2021-12-18 00:00:00
uid_2016,oid_2041,2021-02-19,5,2021-07-19,2021-07-05 00:00:00
uid_2016,oid_2041,2021-02-19,6,2021-08-19,2021-08-19 00:00:00
uid_2017,oid_2042,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_2017,oid_2042,2021-02-19,10,2021-12-19,2021-12-17 00:00:00
uid_2017,oid_2042,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_2017,oid_2042,2021-02-19,6,2021-08-19,2021-08-20 00:00:00
uid_2017,oid_2042,2021-02-19,7,2021-09-19,2021-09-15 00:00:00
uid_2017,oid_2042,2021-02-19,12,2022-02-19,2022-02-12 00:00:00
uid_2017,oid_2042,2021-02-19,11,2022-01-19,2022-01-21 00:00:00
uid_2017,oid_2042,2021-02-19,8,2021-10-19,2021-10-13 00:00:00
uid_2017,oid_2042,2021-02-19,9,2021-11-19,2021-11-19 00:00:00
uid_2017,oid_2042,2021-02-19,4,2021-06-19,2021-06-07 00:00:00
uid_2017,oid_2042,2021-02-19,1,2021-03-19,2021-03-01 00:00:00
uid_2017,oid_2042,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_2018,oid_2043,2021-02-19,6,2021-08-19,2021-08-18 00:00:00
uid_2018,oid_2043,2021-02-19,4,2021-06-19,2021-06-16 00:00:00
uid_2018,oid_2043,2021-02-19,2,2021-04-19,2021-04-18 00:00:00
uid_2018,oid_2043,2021-02-19,1,2021-03-19,2021-03-18 00:00:00
uid_2018,oid_2043,2021-02-19,7,2021-09-19,2021-09-16 00:00:00
uid_2018,oid_2043,2021-02-19,8,2021-10-19,2021-10-17 00:00:00
uid_2018,oid_2043,2021-02-19,5,2021-07-19,2021-07-16 00:00:00
uid_2018,oid_2043,2021-02-19,11,2022-01-19,2022-01-18 00:00:00
uid_2018,oid_2043,2021-02-19,3,2021-05-19,2021-05-15 00:00:00
uid_2018,oid_2043,2021-02-19,10,2021-12-19,2021-12-18 00:00:00
uid_2018,oid_2043,2021-02-19,12,2022-02-19,2022-02-17 00:00:00
uid_2018,oid_2043,2021-02-19,9,2021-11-19,2021-11-16 00:00:00
uid_2019,oid_2044,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_2019,oid_2044,2021-02-19,1,2021-03-19,2021-03-18 00:00:00
uid_2019,oid_2044,2021-02-19,9,2021-11-19,
uid_2019,oid_2044,2021-02-19,6,2021-08-19,2021-08-22 00:00:00
uid_2019,oid_2044,2021-02-19,8,2021-10-19,2021-10-25 00:00:00
uid_2019,oid_2044,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_2019,oid_2044,2021-02-19,7,2021-09-19,2021-09-20 00:00:00
uid_2019,oid_2044,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_2019,oid_2044,2021-02-19,2,2021-04-19,2021-04-19 00:00:00
uid_2020,oid_2045,2021-02-19,11,2022-01-19,
uid_2020,oid_2045,2021-02-19,8,2021-10-19,
uid_2020,oid_2045,2021-02-19,3,2021-05-19,
uid_2020,oid_2045,2021-02-19,2,2021-04-19,
uid_2020,oid_2045,2021-02-19,9,2021-11-19,
uid_2020,oid_2045,2021-02-19,12,2022-02-19,
uid_2020,oid_2045,2021-02-19,5,2021-07-19,
uid_2020,oid_2045,2021-02-19,4,2021-06-19,
uid_2020,oid_2045,2021-02-19,6,2021-08-19,
uid_2020,oid_2045,2021-02-19,7,2021-09-19,
uid_2020,oid_2045,2021-02-19,10,2021-12-19,
uid_2020,oid_2045,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_2021,oid_2046,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_2021,oid_2046,2021-02-19,1,2021-03-19,2021-03-20 00:00:00
uid_2021,oid_2046,2021-02-19,8,2021-10-19,2021-10-19 00:00:00
uid_2021,oid_2046,2021-02-19,9,2021-11-19,2021-11-20 00:00:00
uid_2021,oid_2046,2021-02-19,2,2021-04-19,2021-04-20 00:00:00
uid_2021,oid_2046,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_2021,oid_2046,2021-02-19,6,2021-08-19,2021-08-16 00:00:00
uid_2021,oid_2046,2021-02-19,7,2021-09-19,2021-09-19 00:00:00
uid_2021,oid_2046,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_2022,oid_2047,2021-02-19,4,2021-06-19,2021-06-19 00:00:00
uid_2022,oid_2047,2021-02-19,6,2021-08-19,2021-08-17 00:00:00
uid_2022,oid_2047,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_2022,oid_2047,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_2022,oid_2047,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_2022,oid_2047,2021-02-19,8,2021-10-19,2021-10-02 00:00:00
uid_2022,oid_2047,2021-02-19,7,2021-09-19,2021-09-06 00:00:00
uid_2022,oid_2047,2021-02-19,2,2021-04-19,2021-04-17 00:00:00
uid_2022,oid_2047,2021-02-19,9,2021-11-19,2021-11-12 00:00:00
uid_2023,oid_2048,2021-02-19,9,2021-11-19,2021-09-06 00:00:00
uid_2023,oid_2048,2021-02-19,6,2021-08-19,2021-08-09 00:00:00
uid_2023,oid_2048,2021-02-19,8,2021-10-19,2021-09-06 00:00:00
uid_2023,oid_2048,2021-02-19,1,2021-03-19,2021-03-19 00:00:00
uid_2023,oid_2048,2021-02-19,2,2021-04-19,2021-04-20 00:00:00
uid_2023,oid_2048,2021-02-19,5,2021-07-19,2021-07-19 00:00:00
uid_2023,oid_2048,2021-02-19,3,2021-05-19,2021-05-19 00:00:00
uid_2023,oid_2048,2021-02-19,4,2021-06-19,2021-06-14 00:00:00
uid_2023,oid_2048,2021-02-19,7,2021-09-19,2021-09-06 00:00:00
uid_2024,oid_2049,2021-02-20,6,2021-08-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,1,2021-03-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,5,2021-07-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,7,2021-09-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,3,2021-05-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,2,2021-04-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,4,2021-06-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,9,2021-11-20,2021-03-03 00:00:00
uid_2024,oid_2049,2021-02-20,8,2021-10-20,2021-03-03 00:00:00
uid_2025,oid_2050,2021-02-20,3,2021-05-20,2021-05-19 00:00:00
uid_2025,oid_2050,2021-02-20,4,2021-06-20,2021-06-18 00:00:00
uid_2025,oid_2050,2021-02-20,9,2021-11-20,2021-09-18 00:00:00
uid_2025,oid_2050,2021-02-20,8,2021-10-20,2021-09-18 00:00:00
uid_2025,oid_2050,2021-02-20,7,2021-09-20,2021-09-18 00:00:00
uid_2025,oid_2050,2021-02-20,5,2021-07-20,2021-07-19 00:00:00
uid_2025,oid_2050,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_2025,oid_2050,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_2025,oid_2050,2021-02-20,1,2021-03-20,2021-03-19 00:00:00
uid_2026,oid_2051,2021-02-20,10,2021-12-20,
uid_2026,oid_2051,2021-02-20,12,2022-02-20,
uid_2026,oid_2051,2021-02-20,1,2021-03-20,
uid_2026,oid_2051,2021-02-20,5,2021-07-20,
uid_2026,oid_2051,2021-02-20,7,2021-09-20,
uid_2026,oid_2051,2021-02-20,3,2021-05-20,
uid_2026,oid_2051,2021-02-20,11,2022-01-20,
uid_2026,oid_2051,2021-02-20,6,2021-08-20,
uid_2026,oid_2051,2021-02-20,2,2021-04-20,
uid_2026,oid_2051,2021-02-20,4,2021-06-20,
uid_2026,oid_2051,2021-02-20,9,2021-11-20,
uid_2026,oid_2051,2021-02-20,8,2021-10-20,
uid_2027,oid_2052,2021-02-20,5,2021-07-20,2021-07-30 00:00:00
uid_2027,oid_2052,2021-02-20,3,2021-05-20,2021-06-05 00:00:00
uid_2027,oid_2052,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_2027,oid_2052,2021-02-20,4,2021-06-20,2021-06-22 00:00:00
uid_2027,oid_2052,2021-02-20,9,2021-11-20,
uid_2027,oid_2052,2021-02-20,1,2021-03-20,2021-03-22 00:00:00
uid_2027,oid_2052,2021-02-20,6,2021-08-20,
uid_2027,oid_2052,2021-02-20,7,2021-09-20,
uid_2027,oid_2052,2021-02-20,8,2021-10-20,
uid_2028,oid_2053,2021-02-20,7,2021-09-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,9,2021-11-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,1,2021-03-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,6,2021-08-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,5,2021-07-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,3,2021-05-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,2,2021-04-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,8,2021-10-20,2021-03-04 00:00:00
uid_2028,oid_2053,2021-02-20,4,2021-06-20,2021-03-04 00:00:00
uid_2029,oid_2054,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_2029,oid_2054,2021-02-20,10,2021-12-20,2021-10-02 00:00:00
uid_2029,oid_2054,2021-02-20,11,2022-01-20,2021-10-02 00:00:00
uid_2029,oid_2054,2021-02-20,12,2022-02-20,2021-10-02 00:00:00
uid_2029,oid_2054,2021-02-20,5,2021-07-20,2021-07-20 00:00:00
uid_2029,oid_2054,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_2029,oid_2054,2021-02-20,3,2021-05-20,2021-05-20 00:00:00
uid_2029,oid_2054,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_2029,oid_2054,2021-02-20,8,2021-10-20,2021-10-02 00:00:00
uid_2029,oid_2054,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_2029,oid_2054,2021-02-20,9,2021-11-20,2021-10-02 00:00:00
uid_2029,oid_2054,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_2030,oid_2055,2021-02-20,2,2021-04-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,8,2021-10-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,7,2021-09-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,9,2021-11-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,5,2021-07-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,4,2021-06-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,1,2021-03-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,6,2021-08-20,2021-02-21 00:00:00
uid_2030,oid_2055,2021-02-20,3,2021-05-20,2021-02-21 00:00:00
uid_2031,oid_2056,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_2031,oid_2056,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_2031,oid_2056,2021-02-20,9,2021-11-20,2021-11-20 00:00:00
uid_2031,oid_2056,2021-02-20,5,2021-07-20,2021-07-04 00:00:00
uid_2031,oid_2056,2021-02-20,8,2021-10-20,2021-10-20 00:00:00
uid_2031,oid_2056,2021-02-20,1,2021-03-20,2021-03-19 00:00:00
uid_2031,oid_2056,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_2031,oid_2056,2021-02-20,3,2021-05-20,2021-05-20 00:00:00
uid_2031,oid_2056,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_2032,oid_2057,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_2032,oid_2057,2021-02-20,2,2021-04-20,2021-04-20 00:00:00
uid_2032,oid_2057,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_2032,oid_2057,2021-02-20,9,2021-11-20,2021-11-20 00:00:00
uid_2032,oid_2057,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_2032,oid_2057,2021-02-20,3,2021-05-20,2021-05-20 00:00:00
uid_2032,oid_2057,2021-02-20,5,2021-07-20,2021-07-20 00:00:00
uid_2032,oid_2057,2021-02-20,8,2021-10-20,2021-10-20 00:00:00
uid_2032,oid_2057,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_2033,oid_2058,2021-02-20,3,2021-05-20,
uid_2033,oid_2058,2021-02-20,1,2021-03-20,2021-03-24 00:00:00
uid_2033,oid_2058,2021-02-20,2,2021-04-20,
uid_2033,oid_2058,2021-02-20,4,2021-06-20,
uid_2033,oid_2058,2021-02-20,6,2021-08-20,
uid_2033,oid_2058,2021-02-20,9,2021-11-20,
uid_2033,oid_2058,2021-02-20,7,2021-09-20,
uid_2033,oid_2058,2021-02-20,5,2021-07-20,
uid_2033,oid_2058,2021-02-20,8,2021-10-20,
uid_2034,oid_2059,2021-02-20,5,2021-07-20,2021-07-18 00:00:00
uid_2034,oid_2059,2021-02-20,3,2021-05-20,2021-05-16 00:00:00
uid_2034,oid_2059,2021-02-20,2,2021-04-20,2021-04-17 00:00:00
uid_2034,oid_2059,2021-02-20,6,2021-08-20,2021-08-19 00:00:00
uid_2034,oid_2059,2021-02-20,9,2021-11-20,2021-10-16 00:00:00
uid_2034,oid_2059,2021-02-20,8,2021-10-20,2021-10-16 00:00:00
uid_2034,oid_2059,2021-02-20,4,2021-06-20,2021-06-19 00:00:00
uid_2034,oid_2059,2021-02-20,1,2021-03-20,2021-03-19 00:00:00
uid_2034,oid_2059,2021-02-20,7,2021-09-20,2021-09-19 00:00:00
uid_2035,oid_2060,2021-02-20,9,2021-11-20,
uid_2035,oid_2060,2021-02-20,1,2021-03-20,2021-03-20 00:00:00
uid_2035,oid_2060,2021-02-20,7,2021-09-20,
uid_2035,oid_2060,2021-02-20,5,2021-07-20,2021-07-20 00:00:00
uid_2035,oid_2060,2021-02-20,6,2021-08-20,
uid_2035,oid_2060,2021-02-20,2,2021-04-20,2021-04-24 00:00:00
uid_2035,oid_2060,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_2035,oid_2060,2021-02-20,3,2021-05-20,2021-05-20 00:00:00
uid_2035,oid_2060,2021-02-20,8,2021-10-20,
uid_2036,oid_2061,2021-02-20,6,2021-08-20,2021-08-20 00:00:00
uid_2036,oid_2061,2021-02-20,7,2021-09-20,2021-09-20 00:00:00
uid_2036,oid_2061,2021-02-20,3,2021-05-20,2021-05-21 00:00:00
uid_2036,oid_2061,2021-02-20,2,2021-04-20,2021-04-22 00:00:00
uid_2036,oid_2061,2021-02-20,11,2022-01-20,2022-01-19 00:00:00
uid_2036,oid_2061,2021-02-20,9,2021-11-20,2021-11-20 00:00:00
uid_2036,oid_2061,2021-02-20,10,2021-12-20,2021-12-21 00:00:00
uid_2036,oid_2061,2021-02-20,8,2021-10-20,2021-10-20 00:00:00
uid_2036,oid_2061,2021-02-20,5,2021-07-20,2021-07-22 00:00:00
uid_2036,oid_2061,2021-02-20,1,2021-03-20,2021-03-21 00:00:00
uid_2036,oid_2061,2021-02-20,4,2021-06-20,2021-06-20 00:00:00
uid_2036,oid_2061,2021-02-20,12,2022-02-20,2022-02-19 00:00:00
uid_2037,oid_2062,2021-02-20,1,2021-03-20,2021-03-19 00:00:00
uid_2037,oid_2062,2021-02-20,7,2021-09-20,2021-05-24 00:00:00
uid_2037,oid_2062,2021-02-20,9,2021-11-20,2021-05-24 00:00:00
uid_2037,oid_2062,2021-02-20,6,2021-08-20,2021-05-24 00:00:00
uid_2037,oid_2062,2021-02-20,5,2021-07-20,2021-05-24 00:00:00
uid_2037,oid_2062,2021-02-20,3,2021-05-20,2021-05-20 00:00:00
uid_2037,oid_2062,2021-02-20,2,2021-04-20,2021-04-19 00:00:00
uid_2037,oid_2062,2021-02-20,4,2021-06-20,2021-05-24 00:00:00
uid_2037,oid_2062,2021-02-20,8,2021-10-20,2021-05-24 00:00:00
uid_2038,oid_2063,2021-01-23,5,2021-06-23,
uid_2038,oid_2063,2021-01-23,11,2021-12-23,
uid_2038,oid_2063,2021-01-23,8,2021-09-23,
uid_2038,oid_2063,2021-01-23,10,2021-11-23,
uid_2038,oid_2063,2021-01-23,3,2021-04-23,
uid_2038,oid_2063,2021-01-23,7,2021-08-23,
uid_2038,oid_2063,2021-01-23,1,2021-02-23,2021-03-01 00:00:00
uid_2038,oid_2063,2021-01-23,2,2021-03-23,2021-04-06 00:00:00
uid_2038,oid_2063,2021-01-23,9,2021-10-23,
uid_2038,oid_2063,2021-01-23,6,2021-07-23,
uid_2038,oid_2063,2021-01-23,4,2021-05-23,
uid_2038,oid_2063,2021-01-23,12,2022-01-23,
uid_2039,oid_2064,2021-01-23,4,2021-05-23,2021-05-09 00:00:00
uid_2039,oid_2064,2021-01-23,3,2021-04-23,2021-04-22 00:00:00
uid_2039,oid_2064,2021-01-23,11,2021-12-23,
uid_2039,oid_2064,2021-01-23,8,2021-09-23,
uid_2039,oid_2064,2021-01-23,5,2021-06-23,2021-06-23 00:00:00
uid_2039,oid_2064,2021-01-23,2,2021-03-23,2021-03-23 00:00:00
uid_2039,oid_2064,2021-01-23,1,2021-02-23,2021-02-23 00:00:00
uid_2039,oid_2064,2021-01-23,6,2021-07-23,2021-07-23 00:00:00
uid_2039,oid_2064,2021-01-23,10,2021-11-23,
uid_2039,oid_2064,2021-01-23,12,2022-01-23,
uid_2039,oid_2064,2021-01-23,7,2021-08-23,2021-08-23 00:00:00
uid_2039,oid_2064,2021-01-23,9,2021-10-23,
uid_2040,oid_2065,2021-01-23,6,2021-07-23,2021-07-13 00:00:00
uid_2040,oid_2065,2021-01-23,10,2021-11-23,2021-11-03 00:00:00
uid_2040,oid_2065,2021-01-23,7,2021-08-23,2021-08-16 00:00:00
uid_2040,oid_2065,2021-01-23,3,2021-04-23,2021-04-20 00:00:00
uid_2040,oid_2065,2021-01-23,9,2021-10-23,2021-10-23 00:00:00
uid_2040,oid_2065,2021-01-23,5,2021-06-23,2021-06-23 00:00:00
uid_2040,oid_2065,2021-01-23,2,2021-03-23,2021-03-04 00:00:00
uid_2040,oid_2065,2021-01-23,12,2022-01-23,2021-12-26 00:00:00
uid_2040,oid_2065,2021-01-23,4,2021-05-23,2021-05-23 00:00:00
uid_2040,oid_2065,2021-01-23,11,2021-12-23,2021-12-23 00:00:00
uid_2040,oid_2065,2021-01-23,1,2021-02-23,2021-02-22 00:00:00
uid_2040,oid_2065,2021-01-23,8,2021-09-23,2021-09-24 00:00:00
uid_2041,oid_2066,2021-01-24,11,2021-12-24,
uid_2041,oid_2066,2021-01-24,3,2021-04-24,
uid_2041,oid_2066,2021-01-24,1,2021-02-24,
uid_2041,oid_2066,2021-01-24,5,2021-06-24,
uid_2041,oid_2066,2021-01-24,2,2021-03-24,
uid_2041,oid_2066,2021-01-24,4,2021-05-24,
uid_2041,oid_2066,2021-01-24,6,2021-07-24,
uid_2041,oid_2066,2021-01-24,10,2021-11-24,
uid_2041,oid_2066,2021-01-24,12,2022-01-24,
uid_2041,oid_2066,2021-01-24,9,2021-10-24,
uid_2041,oid_2066,2021-01-24,8,2021-09-24,
uid_2041,oid_2066,2021-01-24,7,2021-08-24,
uid_2042,oid_2067,2021-01-24,3,2021-04-24,2021-04-27 00:00:00
uid_2042,oid_2067,2021-01-24,10,2021-11-24,2021-11-21 00:00:00
uid_2042,oid_2067,2021-01-24,9,2021-10-24,2021-10-21 00:00:00
uid_2042,oid_2067,2021-01-24,7,2021-08-24,2021-08-17 00:00:00
uid_2042,oid_2067,2021-01-24,4,2021-05-24,2021-05-25 00:00:00
uid_2042,oid_2067,2021-01-24,5,2021-06-24,2021-06-15 00:00:00
uid_2042,oid_2067,2021-01-24,12,2022-01-24,2022-01-02 00:00:00
uid_2042,oid_2067,2021-01-24,11,2021-12-24,2021-12-24 00:00:00
uid_2042,oid_2067,2021-01-24,2,2021-03-24,2021-03-24 00:00:00
uid_2042,oid_2067,2021-01-24,1,2021-02-24,2021-02-22 00:00:00
uid_2042,oid_2067,2021-01-24,8,2021-09-24,2021-09-24 00:00:00
uid_2042,oid_2067,2021-01-24,6,2021-07-24,2021-07-24 00:00:00
uid_2043,oid_2068,2021-01-24,11,2021-12-24,
uid_2043,oid_2068,2021-01-24,7,2021-08-24,
uid_2043,oid_2068,2021-01-24,9,2021-10-24,
uid_2043,oid_2068,2021-01-24,5,2021-06-24,2021-06-25 00:00:00
uid_2043,oid_2068,2021-01-24,1,2021-02-24,2021-02-25 00:00:00
uid_2043,oid_2068,2021-01-24,3,2021-04-24,2021-04-24 00:00:00
uid_2043,oid_2068,2021-01-24,10,2021-11-24,
uid_2043,oid_2068,2021-01-24,4,2021-05-24,2021-05-24 00:00:00
uid_2043,oid_2068,2021-01-24,12,2022-01-24,
uid_2043,oid_2068,2021-01-24,6,2021-07-24,
uid_2043,oid_2068,2021-01-24,2,2021-03-24,2021-03-25 00:00:00
uid_2043,oid_2068,2021-01-24,8,2021-09-24,
uid_2044,oid_2069,2021-01-25,8,2021-09-25,2021-09-25 00:00:00
uid_2044,oid_2069,2021-01-25,4,2021-05-25,2021-05-25 00:00:00
uid_2044,oid_2069,2021-01-25,9,2021-10-25,2021-10-25 00:00:00
uid_2044,oid_2069,2021-01-25,7,2021-08-25,2021-08-25 00:00:00
uid_2044,oid_2069,2021-01-25,3,2021-04-25,2021-04-25 00:00:00
uid_2044,oid_2069,2021-01-25,1,2021-02-25,2021-02-25 00:00:00
uid_2044,oid_2069,2021-01-25,5,2021-06-25,2021-06-25 00:00:00
uid_2044,oid_2069,2021-01-25,6,2021-07-25,2021-07-12 00:00:00
uid_2044,oid_2069,2021-01-25,2,2021-03-25,2021-03-25 00:00:00
uid_2045,oid_2070,2021-01-25,2,2021-03-25,2021-03-25 00:00:00
uid_2045,oid_2070,2021-01-25,1,2021-02-25,2021-02-21 00:00:00
uid_2045,oid_2070,2021-01-25,9,2021-10-25,2021-10-26 00:00:00
uid_2045,oid_2070,2021-01-25,3,2021-04-25,2021-04-24 00:00:00
uid_2045,oid_2070,2021-01-25,5,2021-06-25,2021-06-24 00:00:00
uid_2045,oid_2070,2021-01-25,6,2021-07-25,2021-07-25 00:00:00
uid_2045,oid_2070,2021-01-25,8,2021-09-25,2021-09-22 00:00:00
uid_2045,oid_2070,2021-01-25,4,2021-05-25,2021-05-25 00:00:00
uid_2045,oid_2070,2021-01-25,7,2021-08-25,2021-08-25 00:00:00
uid_2046,oid_2071,2021-01-25,2,2021-03-25,2021-03-25 00:00:00
uid_2046,oid_2071,2021-01-25,4,2021-05-25,2021-05-25 00:00:00
uid_2046,oid_2071,2021-01-25,1,2021-02-25,2021-02-25 00:00:00
uid_2046,oid_2071,2021-01-25,11,2021-12-25,2021-07-24 00:00:00
uid_2046,oid_2071,2021-01-25,5,2021-06-25,2021-06-25 00:00:00
uid_2046,oid_2071,2021-01-25,10,2021-11-25,2021-07-24 00:00:00
uid_2046,oid_2071,2021-01-25,7,2021-08-25,2021-07-24 00:00:00
uid_2046,oid_2071,2021-01-25,9,2021-10-25,2021-07-24 00:00:00
uid_2046,oid_2071,2021-01-25,6,2021-07-25,2021-07-24 00:00:00
uid_2046,oid_2071,2021-01-25,3,2021-04-25,2021-04-25 00:00:00
uid_2046,oid_2071,2021-01-25,8,2021-09-25,2021-07-24 00:00:00
uid_2046,oid_2071,2021-01-25,12,2022-01-25,2021-07-24 00:00:00
uid_2047,oid_2072,2021-01-25,2,2021-03-25,2021-03-25 00:00:00
uid_2047,oid_2072,2021-01-25,8,2021-09-25,2021-09-25 00:00:00
uid_2047,oid_2072,2021-01-25,9,2021-10-25,2021-10-09 00:00:00
uid_2047,oid_2072,2021-01-25,5,2021-06-25,2021-06-24 00:00:00
uid_2047,oid_2072,2021-01-25,4,2021-05-25,2021-05-25 00:00:00
uid_2047,oid_2072,2021-01-25,6,2021-07-25,2021-07-25 00:00:00
uid_2047,oid_2072,2021-01-25,3,2021-04-25,2021-04-25 00:00:00
uid_2047,oid_2072,2021-01-25,1,2021-02-25,2021-02-25 00:00:00
uid_2047,oid_2072,2021-01-25,7,2021-08-25,2021-08-25 00:00:00
uid_2048,oid_2073,2021-01-25,2,2021-03-25,2021-03-25 00:00:00
uid_2048,oid_2073,2021-01-25,7,2021-08-25,2021-08-21 00:00:00
uid_2048,oid_2073,2021-01-25,10,2021-11-25,2021-11-25 00:00:00
uid_2048,oid_2073,2021-01-25,8,2021-09-25,2021-09-24 00:00:00
uid_2048,oid_2073,2021-01-25,6,2021-07-25,2021-07-25 00:00:00
uid_2048,oid_2073,2021-01-25,4,2021-05-25,2021-05-22 00:00:00
uid_2048,oid_2073,2021-01-25,3,2021-04-25,2021-04-26 00:00:00
uid_2048,oid_2073,2021-01-25,5,2021-06-25,2021-06-08 00:00:00
uid_2048,oid_2073,2021-01-25,11,2021-12-25,2021-12-25 00:00:00
uid_2048,oid_2073,2021-01-25,12,2022-01-25,2022-01-25 00:00:00
uid_2048,oid_2073,2021-01-25,1,2021-02-25,2021-02-23 00:00:00
uid_2048,oid_2073,2021-01-25,9,2021-10-25,2021-10-25 00:00:00
uid_2049,oid_2074,2021-01-25,7,2021-08-25,
uid_2049,oid_2074,2021-01-25,3,2021-04-25,
uid_2049,oid_2074,2021-01-25,8,2021-09-25,
uid_2049,oid_2074,2021-01-25,2,2021-03-25,
uid_2049,oid_2074,2021-01-25,9,2021-10-25,
uid_2049,oid_2074,2021-01-25,1,2021-02-25,2021-02-25 00:00:00
uid_2049,oid_2074,2021-01-25,6,2021-07-25,
uid_2049,oid_2074,2021-01-25,4,2021-05-25,
uid_2049,oid_2074,2021-01-25,5,2021-06-25,
uid_2050,oid_2075,2021-01-25,1,2021-02-25,2021-02-02 00:00:00
